 0.087,  0.289,  1.690,  1.003,  1.787,  0.950,  4.000  1.923, 1
 0.092,  0.296,  1.315,  1.002,  1.527,  0.985,  3.000  0.842, 1
 0.076,  0.412,  1.564,  1.067,  1.041,  1.054,  4.000  0.729, 1
 0.087,  0.348,  0.961,  1.012,  1.709,  1.086,  1.000  0.799, 1
 0.075,  0.423,  1.994,  1.133,  0.917,  1.125,  4.000  0.612, 1
 0.083,  0.332,  1.078,  1.044,  1.277,  1.108,  3.000  1.472, 1
 0.093,  0.350,  1.026,  1.050,  1.327,  1.043,  5.000  1.105, 1
 0.099,  0.267,  1.400,  1.005,  1.617,  0.967,  1.000  1.438, 1
 0.083,  0.303,  1.303,  1.003,  1.396,  0.988,  4.000  0.843, 1
 0.102,  0.341,  0.970,  1.032,  1.576,  1.121,  3.000  1.043, 1
 0.091,  0.264,  1.155,  1.002,  1.354,  1.089,  4.000  0.973, 1
 0.082,  0.385,  0.974,  1.006,  1.090,  1.087,  4.000  1.616, 1
 0.098,  0.364,  1.740,  1.024,  1.876,  0.998,  4.000  1.102, 1
 0.097,  0.396,  0.950,  1.029,  3.447,  1.071,  4.000  1.260, 1
 0.084,  0.440,  1.109,  1.001,  1.569,  1.102,  4.000  1.857, 1
 0.105,  0.400,  1.269,  1.002,  3.864,  1.079,  4.000  2.426, 1
 0.084,  0.292,  1.179,  1.015,  1.411,  1.009,  4.000  1.176, 1
 0.086,  0.383,  1.368,  1.013,  1.064,  1.020,  1.000  1.050, 1
 0.084,  0.387,  0.934,  1.022,  1.221,  1.072,  1.000  1.654, 1
 0.076,  0.437,  0.929,  1.084,  1.261,  1.087,  4.000  1.084, 1
 0.086,  0.402,  0.990,  1.005,  1.034,  1.035,  4.000  1.397, 1
 0.087,  0.234,  0.801,  1.008,  1.957,  1.053,  4.000  1.265, 1
 0.089,  0.344,  1.463,  1.077,  1.238,  1.034,  4.000  2.904, 1
 0.097,  0.394,  0.880,  1.064,  1.606,  1.054,  4.000  1.297, 1
 0.083,  0.312,  1.204,  1.001,  1.305,  0.943,  4.000  1.000, 1
 0.077,  0.444,  1.577,  1.072,  1.122,  1.116,  4.000  1.095, 1
 0.101,  0.294,  0.549,  1.000,  1.196,  0.941,  4.000  0.390, 1
 0.093,  0.291,  0.870,  1.003,  1.510,  0.990,  5.000  1.565, 1
 0.070,  0.474,  0.771,  1.049,  0.833,  1.072,  3.000  0.818, 1
 0.075,  0.511,  1.757,  1.080,  2.122,  1.128,  4.000  1.275, 1
 0.107,  0.300,  1.241,  1.014,  0.981,  1.021,  4.000  0.744, 1
 0.092,  0.311,  1.631,  1.036,  1.245,  1.023,  4.000  0.464, 1
 0.087,  0.366,  1.440,  1.066,  1.236,  1.039,  4.000  1.130, 1
 0.085,  0.377,  1.271,  1.067,  1.135,  1.078,  1.000  1.359, 1
 0.077,  0.485,  1.222,  1.031,  1.061,  1.070,  4.000  1.051, 1
 0.082,  0.496,  1.320,  1.042,  1.601,  1.053,  5.000  2.327, 1
 0.093,  0.342,  0.869,  1.000,  2.101,  0.932,  5.000  0.704, 1
 0.092,  0.348,  0.900,  1.015,  1.167,  1.036,  3.000  1.258, 1
 0.087,  0.355,  1.109,  1.006,  1.384,  1.065,  4.000  1.233, 1
 0.083,  0.273,  1.296,  1.003,  2.978,  0.976,  4.000  0.950, 1
 0.089,  0.455,  0.886,  1.005,  2.285,  1.210,  5.000  0.503, 1
 0.088,  0.226,  1.563,  1.003,  1.663,  0.918,  1.000  0.931, 1
 0.083,  0.332,  0.633,  1.004,  1.158,  1.067,  4.000  0.902, 1
 0.090,  0.401,  1.374,  1.011,  1.301,  1.037,  3.000  1.084, 1
 0.106,  0.408,  1.889,  1.032,  1.379,  1.018,  5.000  1.186, 1
 0.087,  0.303,  0.879,  1.016,  1.664,  1.107,  1.000  1.621, 1
 0.083,  0.400,  0.926,  1.020,  1.180,  1.112,  4.000  0.633, 1
 0.091,  0.290,  1.528,  1.030,  1.420,  1.025,  4.000  1.015, 1
 0.085,  0.437,  1.958,  1.112,  1.688,  1.134,  4.000  0.494, 1
 0.071,  0.379,  1.399,  1.068,  0.882,  1.077,  4.000  1.556, 1
 0.081,  0.295,  1.027,  1.001,  3.064,  0.963,  4.000  0.755, 1
 0.090,  0.320,  0.865,  1.049,  0.909,  1.045,  4.000  1.191, 1
 0.078,  0.338,  0.973,  1.074,  0.894,  0.974,  3.000  1.433, 1
 0.083,  0.302,  1.547,  1.000,  1.482,  1.000,  5.000  0.912, 1
 0.092,  0.339,  1.313,  1.014,  2.543,  0.987,  4.000  1.142, 1
 0.089,  0.257,  1.230,  1.021,  2.659,  1.044,  4.000  1.036, 1
 0.091,  0.377,  1.000,  1.117,  1.266,  1.062,  5.000  0.679, 1
 0.087,  0.140,  1.050,  1.000,  5.402,  1.047,  1.000  0.732, 1
 0.086,  0.486,  1.355,  1.037,  2.020,  1.168,  5.000  1.968, 1
 0.079,  0.398,  0.850,  1.089,  1.200,  1.070,  4.000  1.417, 1
 0.103,  0.230,  0.800,  1.001,  3.241,  0.871,  3.000  1.148, 1
 0.089,  0.343,  1.051,  1.045,  1.261,  1.093,  4.000  1.045, 1
 0.081,  0.374,  0.896,  1.031,  1.078,  1.039,  5.000  3.129, 1
 0.093,  0.321,  1.010,  1.000,  5.354,  0.896,  1.000  1.123, 1
 0.097,  0.407,  1.300,  1.087,  1.628,  1.114,  5.000  0.851, 1
 0.086,  0.312,  1.379,  1.015,  1.094,  1.039,  5.000  1.569, 1
 0.084,  0.304,  0.927,  1.001,  2.374,  1.009,  1.000  3.852, 1
 0.091,  0.350,  1.200,  1.057,  1.379,  1.049,  4.000  2.126, 1
 0.085,  0.268,  0.908,  1.003,  2.036,  1.076,  4.000  0.997, 1
 0.075,  0.442,  1.630,  1.031,  1.346,  1.127,  4.000  0.709, 1
 0.083,  0.339,  1.736,  1.001,  1.171,  1.031,  4.000  1.040, 1
 0.083,  0.272,  0.751,  1.012,  1.390,  1.109,  4.000  0.662, 1
 0.082,  0.417,  1.070,  1.003,  1.077,  1.042,  4.000  0.903, 1
 0.092,  0.231,  1.127,  1.003,  2.540,  1.036,  1.000  1.156, 1
 0.083,  0.315,  1.295,  1.008,  1.386,  0.990,  1.000  0.898, 1
 0.085,  0.430,  1.779,  1.036,  1.286,  1.075,  4.000  1.374, 1
 0.088,  0.389,  1.302,  1.041,  1.303,  1.132,  1.000  0.885, 1
 0.091,  0.408,  0.505,  1.060,  1.065,  1.098,  1.000  1.196, 1
 0.089,  0.465,  1.300,  1.077,  1.351,  1.104,  4.000  1.176, 1
 0.086,  0.333,  1.078,  1.018,  0.946,  1.006,  4.000  0.983, 1
 0.096,  0.332,  1.101,  1.001,  1.044,  0.996,  4.000  1.287, 1
 0.110,  0.343,  1.320,  1.004,  2.262,  0.956,  4.000  1.470, 1
 0.091,  0.395,  1.965,  1.000,  2.456,  1.147,  3.000  0.398, 1
 0.076,  0.518,  1.021,  1.027,  1.418,  1.008,  3.000  1.131, 1
 0.084,  0.378,  1.282,  1.065,  1.160,  1.128,  3.000  0.864, 1
 0.090,  0.286,  1.617,  1.011,  1.671,  0.991,  1.000  0.907, 1
 0.087,  0.259,  1.638,  1.026,  1.072,  0.978,  4.000  1.511, 1
 0.103,  0.386,  1.839,  1.033,  1.638,  1.165,  3.000  1.521, 1
 0.105,  0.322,  1.198,  1.000,  2.162,  0.834,  4.000  0.816, 1
 0.083,  0.361,  1.517,  1.020,  0.949,  0.998,  4.000  1.372, 1
 0.091,  0.343,  1.624,  1.039,  1.121,  1.039,  4.000  1.179, 1
 0.098,  0.329,  0.955,  1.002,  1.311,  1.063,  3.000  1.550, 1
 0.084,  0.400,  1.002,  1.044,  1.254,  1.146,  4.000  1.063, 1
 0.092,  0.353,  1.779,  1.042,  1.450,  1.011,  4.000  1.090, 1
 0.087,  0.437,  0.927,  1.024,  1.168,  1.129,  4.000  1.778, 1
 0.080,  0.338,  1.328,  1.020,  0.891,  1.072,  4.000  1.442, 1
 0.087,  0.346,  1.400,  1.029,  1.146,  1.062,  4.000  1.113, 1
 0.085,  0.421,  1.461,  1.040,  1.525,  1.111,  4.000  1.303, 1
 0.091,  0.413,  1.812,  1.008,  1.260,  1.062,  4.000  1.232, 1
 0.093,  0.308,  0.806,  1.006,  1.394,  0.964,  4.000  1.021, 1
 0.124,  0.367,  1.550,  1.010,  2.701,  0.982,  4.000  1.017, 1
 0.107,  0.397,  1.561,  1.039,  1.578,  1.131,  4.000  1.312, 1
 0.082,  0.327,  2.302,  1.023,  1.173,  1.179,  1.000  0.650, 1
 0.086,  0.311,  1.155,  1.006,  1.328,  1.014,  4.000  1.456, 1
 0.093,  0.293,  1.110,  1.011,  1.542,  0.984,  3.000  1.056, 1
 0.080,  0.318,  1.230,  1.009,  0.765,  1.052,  4.000  1.181, 1
 0.076,  0.475,  1.280,  1.025,  1.174,  1.023,  4.000  1.328, 1
 0.086,  0.387,  1.242,  1.072,  1.106,  1.051,  4.000  1.342, 1
 0.086,  0.277,  1.048,  1.003,  2.831,  0.945,  4.000  0.438, 1
 0.088,  0.405,  0.662,  1.043,  1.883,  1.139,  3.000  1.141, 1
 0.087,  0.479,  1.320,  1.044,  2.787,  1.105,  4.000  1.491, 1
 0.089,  0.268,  1.533,  1.001,  1.588,  1.032,  1.000  1.333, 1
 0.090,  0.302,  1.369,  1.054,  0.860,  1.059,  4.000  1.270, 1
 0.089,  0.243,  1.313,  1.000,  5.620,  0.914,  4.000  0.999, 1
 0.073,  0.395,  1.241,  1.002,  1.088,  1.069,  4.000  0.756, 1
 0.087,  0.347,  1.446,  1.022,  1.311,  1.112,  4.000  0.789, 1
 0.094,  0.384,  0.853,  1.131,  1.677,  1.094,  1.000  1.946, 1
 0.095,  0.302,  1.522,  1.029,  1.761,  1.004,  4.000  1.110, 1
 0.079,  0.412,  0.875,  1.047,  1.078,  1.104,  4.000  1.555, 1
 0.081,  0.396,  1.310,  1.020,  0.891,  1.075,  5.000  0.861, 1
 0.109,  0.381,  1.300,  1.054,  2.834,  1.132,  4.000  1.560, 1
 0.089,  0.314,  1.416,  1.004,  2.502,  0.964,  4.000  1.113, 1
 0.095,  0.238,  0.850,  1.002,  2.743,  0.924,  3.000  1.196, 1
 0.075,  0.467,  1.142,  1.061,  0.878,  1.065,  1.000  0.848, 1
 0.089,  0.328,  1.640,  1.039,  0.917,  0.994,  4.000  1.096, 1
 0.091,  0.343,  1.368,  1.003,  1.113,  0.966,  1.000  1.288, 1
 0.088,  0.415,  1.314,  1.012,  1.319,  0.957,  4.000  1.182, 1
 0.084,  0.337,  1.167,  1.032,  1.205,  0.988,  4.000  0.609, 1
 0.082,  0.371,  1.563,  1.008,  1.616,  1.128,  1.000  0.763, 1
 0.092,  0.283,  0.985,  1.001,  2.852,  0.946,  7.000  1.064, 1
 0.092,  0.432,  0.900,  1.017,  2.501,  1.175,  4.000  1.048, 1
 0.094,  0.396,  0.891,  1.054,  2.030,  1.003,  4.000  1.242, 1
 0.090,  0.366,  2.000,  1.020,  1.201,  1.075,  4.000  1.099, 1
 0.084,  0.404,  1.042,  1.016,  1.313,  1.072,  4.000  0.634, 1
 0.111,  0.436,  1.400,  1.005,  1.431,  1.035,  4.000  1.403, 1
 0.085,  0.316,  1.162,  1.001,  0.998,  1.066,  3.000  0.509, 1
 0.091,  0.392,  0.903,  1.045,  1.339,  1.040,  4.000  5.359, 1
 0.090,  0.268,  1.401,  1.034,  0.973,  0.979,  4.000  1.410, 1
 0.092,  0.255,  1.129,  1.009,  3.750,  0.953,  4.000  1.955, 1
 0.092,  0.290,  1.115,  1.002,  2.045,  1.031,  4.000  0.995, 1
 0.087,  0.265,  0.837,  1.013,  1.531,  1.022,  4.000  1.923, 1
 0.101,  0.318,  1.183,  1.020,  1.546,  1.046,  4.000  1.156, 1
 0.081,  0.332,  1.080,  1.064,  0.902,  1.080,  4.000  1.427, 1
 0.095,  0.259,  0.953,  1.003,  1.165,  1.014,  3.000  0.611, 1
 0.089,  0.405,  0.984,  1.007,  1.525,  1.022,  4.000  1.251, 1
 0.087,  0.327,  1.412,  1.043,  1.603,  1.046,  4.000  2.441, 1
 0.101,  0.399,  1.379,  1.075,  1.258,  1.102,  4.000  1.004, 1
 0.090,  0.379,  1.151,  1.016,  0.819,  1.022,  5.000  2.423, 1
 0.090,  0.272,  0.618,  1.000,  2.365,  1.048,  4.000  1.724, 1
 0.092,  0.246,  1.121,  1.003,  1.297,  0.967,  3.000  1.026, 1
 0.090,  0.311,  0.854,  1.008,  1.586,  1.084,  4.000  1.268, 1
 0.083,  0.394,  1.601,  1.030,  0.790,  1.036,  4.000  1.333, 1
 0.083,  0.371,  1.468,  1.022,  1.095,  1.018,  1.000  2.249, 1
 0.086,  0.416,  0.870,  1.074,  1.065,  1.053,  4.000  1.884, 1
 0.084,  0.347,  1.420,  1.014,  0.822,  1.011,  4.000  1.139, 1
 0.078,  0.470,  1.523,  1.049,  1.006,  1.006,  4.000  0.858, 1
 0.081,  0.369,  1.189,  1.075,  1.052,  1.140,  4.000  0.985, 1
 0.096,  0.307,  1.580,  1.033,  1.374,  1.019,  4.000  1.309, 1
 0.083,  0.333,  1.701,  1.026,  1.230,  1.129,  3.000  0.894, 1
 0.086,  0.396,  1.680,  1.080,  1.092,  1.049,  4.000  1.218, 1
 0.089,  0.322,  0.987,  1.025,  1.792,  1.084,  1.000  1.317, 1
 0.076,  0.361,  1.316,  1.058,  1.062,  1.110,  4.000  1.499, 1
 0.085,  0.278,  0.835,  1.029,  1.521,  1.094,  4.000  0.868, 1
 0.093,  0.251,  0.700,  1.001,  1.664,  0.968,  3.000  0.880, 1
 0.097,  0.362,  1.228,  1.038,  2.233,  1.000,  4.000  1.500, 1
 0.108,  0.366,  0.900,  1.040,  1.497,  1.120,  4.000  0.985, 1
 0.091,  0.257,  1.500,  1.011,  2.476,  1.002,  4.000  1.433, 1
 0.092,  0.252,  1.513,  1.005,  1.664,  0.945,  1.000  0.761, 1
 0.092,  0.315,  0.996,  1.042,  1.361,  1.045,  4.000  1.174, 1
 0.088,  0.335,  1.342,  1.020,  1.513,  1.058,  4.000  1.034, 1
 0.091,  0.264,  0.561,  1.000,  1.830,  0.910,  1.000  0.648, 1
 0.108,  0.401,  1.893,  1.019,  1.273,  1.054,  4.000  0.843, 1
 0.085,  0.273,  0.978,  1.002,  2.472,  1.011,  3.000  1.217, 1
 0.092,  0.352,  0.910,  1.056,  2.039,  1.079,  4.000  1.246, 1
 0.096,  0.418,  0.919,  1.096,  2.154,  1.085,  4.000  1.724, 1
 0.081,  0.407,  0.861,  1.014,  1.326,  1.037,  4.000  0.357, 1
 0.088,  0.268,  1.102,  1.000,  3.004,  0.981,  3.000  0.886, 1
 0.080,  0.250,  0.951,  1.022,  1.017,  1.022,  4.000  0.755, 1
 0.088,  0.311,  0.941,  1.032,  1.738,  1.041,  3.000  1.074, 1
 0.090,  0.229,  0.906,  1.002,  2.233,  0.983,  1.000  1.305, 1
 0.091,  0.372,  1.442,  1.006,  1.543,  1.104,  3.000  2.084, 1
 0.108,  0.296,  1.051,  1.010,  3.552,  0.911,  4.000  0.873, 1
 0.090,  0.326,  1.401,  1.004,  1.164,  0.998,  4.000  2.107, 1
 0.087,  0.418,  1.412,  1.010,  0.967,  1.001,  3.000  1.061, 1
 0.090,  0.261,  1.008,  1.004,  1.521,  0.967,  4.000  1.445, 1
 0.082,  0.415,  1.360,  1.043,  0.722,  1.060,  5.000  1.316, 1
 0.083,  0.377,  1.293,  1.025,  1.528,  1.108,  1.000  0.766, 1
 0.087,  0.327,  1.200,  1.050,  1.387,  1.049,  4.000  1.271, 1
 0.080,  0.434,  0.759,  1.023,  1.011,  1.054,  3.000  1.393, 1
 0.093,  0.374,  1.920,  1.021,  1.536,  1.145,  4.000  1.000, 1
 0.082,  0.352,  1.572,  1.001,  2.713,  1.048,  4.000  0.841, 1
 0.080,  0.350,  1.522,  1.030,  1.548,  1.087,  4.000  0.785, 1
 0.076,  0.401,  1.663,  1.060,  1.611,  0.995,  1.000  0.829, 1
 0.082,  0.273,  1.422,  1.032,  0.923,  0.992,  4.000  1.155, 1
 0.085,  0.368,  1.252,  1.072,  1.129,  1.070,  3.000  1.016, 1
 0.072,  0.424,  1.290,  1.083,  1.151,  1.114,  4.000  1.094, 1
 0.075,  0.287,  0.933,  1.092,  1.193,  1.067,  5.000  0.886, 1
 0.093,  0.318,  1.200,  1.013,  1.561,  0.948,  4.000  1.201, 1
 0.093,  0.466,  1.459,  1.069,  4.432,  1.269,  4.000  1.058, 1
 0.093,  0.340,  1.089,  1.001,  1.620,  1.031,  4.000  0.715, 1
 0.097,  0.356,  0.910,  1.028,  1.442,  1.030,  4.000  1.358, 1
 0.087,  0.366,  1.652,  1.021,  1.206,  1.007,  4.000  1.115, 1
 0.074,  0.418,  0.858,  1.062,  0.745,  1.077,  5.000  0.150, 1
 0.095,  0.439,  1.268,  1.021,  2.017,  1.068,  3.000  1.200, 1
 0.085,  0.339,  0.899,  1.015,  1.145,  1.072,  4.000  1.240, 1
 0.104,  0.340,  1.260,  1.004,  1.389,  1.002,  4.000  1.102, 1
 0.092,  0.304,  0.949,  1.011,  1.381,  0.950,  7.000  0.758, 1
 0.095,  0.353,  0.865,  1.012,  1.495,  1.149,  4.000  1.036, 1
 0.083,  0.382,  1.556,  1.052,  1.023,  1.072,  4.000  1.167, 1
 0.085,  0.438,  1.430,  1.004,  1.455,  1.055,  4.000  3.475, 1
 0.084,  0.480,  1.169,  1.036,  1.289,  1.070,  4.000  1.161, 1
 0.111,  0.335,  1.369,  1.007,  2.028,  0.991,  4.000  1.247, 1
 0.104,  0.383,  1.600,  1.081,  2.529,  1.029,  4.000  1.295, 1
 0.078,  0.476,  1.320,  1.060,  1.316,  1.137,  4.000  2.669, 1
 0.090,  0.268,  0.628,  1.001,  2.158,  0.876,  5.000  1.218, 1
 0.081,  0.347,  1.631,  1.006,  1.497,  0.993,  4.000  2.778, 1
 0.085,  0.272,  1.151,  1.031,  1.310,  1.027,  4.000  1.349, 1
 0.096,  0.378,  0.911,  1.063,  1.518,  1.102,  4.000  1.315, 1
 0.086,  0.449,  1.526,  1.003,  1.923,  0.922,  5.000  1.602, 1
 0.091,  0.235,  0.751,  1.000,  3.214,  0.931,  5.000  1.896, 1
 0.099,  0.338,  1.400,  1.019,  1.725,  1.057,  4.000  1.829, 1
 0.073,  0.409,  1.519,  1.064,  0.898,  1.024,  4.000  1.064, 1
 0.087,  0.375,  1.381,  1.007,  1.615,  1.121,  4.000  0.737, 1
 0.089,  0.295,  1.319,  1.003,  1.649,  1.004,  4.000  1.633, 1
 0.092,  0.300,  0.961,  1.033,  0.938,  1.021,  4.000  0.936, 1
 0.093,  0.375,  1.390,  1.024,  1.594,  1.122,  4.000  1.072, 1
 0.083,  0.346,  1.384,  1.040,  1.426,  1.158,  1.000  1.676, 1
 0.086,  0.230,  1.154,  1.011,  1.157,  1.010,  3.000  0.910, 1
 0.089,  0.314,  1.035,  1.002,  2.391,  1.034,  3.000  0.880, 1
 0.082,  0.228,  1.390,  1.000,  1.287,  0.912,  4.000  0.897, 1
 0.100,  0.384,  0.900,  1.007,  1.537,  1.008,  4.000  2.300, 1
 0.084,  0.418,  1.195,  1.135,  1.413,  1.129,  4.000  1.025, 1
 0.090,  0.227,  0.728,  1.000,  2.404,  0.976,  4.000  1.645, 1
 0.093,  0.234,  2.217,  1.001,  2.345,  0.933,  4.000  1.525, 1
 0.090,  0.230,  0.698,  1.001,  3.565,  0.983,  1.000  0.702, 1
 0.090,  0.344,  1.377,  1.001,  3.102,  1.071,  5.000  0.922, 1
 0.080,  0.366,  1.260,  1.075,  1.009,  1.040,  4.000  1.258, 1
 0.079,  0.389,  1.490,  1.064,  1.371,  1.135,  4.000  0.854, 1
 0.080,  0.304,  1.200,  1.041,  0.952,  1.079,  4.000  1.155, 1
 0.070,  0.491,  1.682,  1.210,  0.912,  1.081,  4.000  0.416, 1
 0.090,  0.404,  1.076,  1.006,  2.148,  1.137,  1.000  0.189, 1
 0.099,  0.408,  1.020,  1.009,  1.246,  1.088,  4.000  2.608, 1
 0.084,  0.305,  1.200,  1.001,  2.040,  0.907,  1.000  0.704, 1
 0.084,  0.304,  1.455,  1.002,  3.295,  0.973,  3.000  0.709, 1
 0.088,  0.286,  0.921,  1.004,  1.435,  1.072,  1.000  1.010, 1
 0.091,  0.251,  1.119,  1.035,  1.162,  0.978,  3.000  1.288, 1
 0.087,  0.264,  1.202,  1.006,  1.305,  1.014,  4.000  1.282, 1
 0.093,  0.459,  1.260,  1.014,  2.105,  1.036,  4.000  2.483, 1
 0.092,  0.294,  1.032,  1.020,  1.773,  1.141,  4.000  1.118, 1
 0.089,  0.346,  1.384,  1.005,  1.459,  1.047,  4.000  1.446, 1
 0.090,  0.272,  0.437,  1.000,  2.946,  1.185,  4.000  0.791, 1
 0.084,  0.408,  0.980,  1.035,  1.321,  1.096,  4.000  1.119, 1
 0.090,  0.233,  0.996,  1.017,  1.782,  1.071,  4.000  1.047, 1
 0.087,  0.292,  1.150,  1.004,  1.826,  1.115,  1.000  0.836, 1
 0.089,  0.259,  0.980,  1.011,  1.541,  1.036,  4.000  1.161, 1
 0.093,  0.287,  1.033,  1.003,  2.561,  0.889,  3.000  0.869, 1
 0.095,  0.362,  0.856,  1.011,  1.834,  1.140,  3.000  1.215, 1
 0.092,  0.280,  0.938,  1.002,  1.392,  1.016,  4.000  0.624, 1
 0.085,  0.340,  1.050,  1.004,  1.290,  1.043,  4.000  0.714, 1
 0.082,  0.296,  1.627,  1.000,  3.991,  0.927,  1.000  0.674, 1
 0.087,  0.230,  1.496,  1.002,  2.321,  0.911,  4.000  0.888, 1
 0.086,  0.276,  1.340,  1.032,  1.201,  1.057,  4.000  1.065, 1
 0.079,  0.329,  0.905,  1.079,  1.584,  1.065,  1.000  1.386, 1
 0.094,  0.334,  1.800,  1.019,  1.318,  0.992,  4.000  1.491, 1
 0.088,  0.255,  1.360,  1.016,  1.219,  1.006,  4.000  1.488, 1
 0.087,  0.314,  1.513,  1.073,  1.180,  1.055,  4.000  1.291, 1
 0.090,  0.337,  1.319,  1.004,  1.283,  1.059,  1.000  1.091, 1
 0.072,  0.470,  1.335,  1.097,  1.799,  1.155,  3.000  0.500, 1
 0.081,  0.508,  2.319,  1.113,  1.059,  1.069,  5.000  1.237, 1
 0.087,  0.253,  1.319,  1.006,  0.997,  1.061,  4.000  1.153, 1
 0.087,  0.292,  0.888,  1.002,  0.908,  0.978,  4.000  1.115, 1
 0.086,  0.472,  1.285,  1.007,  1.807,  1.119,  4.000  1.296, 1
 0.081,  0.419,  1.407,  1.021,  3.165,  1.022,  4.000  0.848, 1
 0.093,  0.276,  0.762,  1.004,  0.970,  1.013,  4.000  1.035, 1
 0.089,  0.360,  1.021,  1.031,  1.219,  1.038,  4.000  2.060, 1
 0.092,  0.335,  0.995,  1.020,  1.747,  1.030,  4.000  0.887, 1
 0.095,  0.369,  1.466,  1.022,  3.299,  1.117,  1.000  1.538, 1
 0.084,  0.399,  1.160,  1.076,  1.070,  1.114,  4.000  1.071, 1
 0.101,  0.345,  0.384,  1.001,  3.945,  0.972,  4.000  0.566, 1
 0.079,  0.422,  1.310,  1.107,  1.030,  1.095,  1.000  0.841, 1
 0.087,  0.361,  1.161,  1.086,  1.048,  1.054,  4.000  0.836, 1
 0.083,  0.382,  1.040,  1.061,  1.206,  1.078,  4.000  1.270, 1
 0.079,  0.391,  1.455,  1.011,  0.992,  1.082,  1.000  0.862, 1
 0.093,  0.315,  1.328,  1.009,  1.375,  1.028,  5.000  1.476, 1
 0.084,  0.494,  0.780,  1.010,  1.454,  1.164,  7.000  1.372, 1
 0.087,  0.395,  1.602,  1.025,  1.237,  1.032,  4.000  1.068, 1
 0.087,  0.439,  1.617,  1.011,  2.542,  0.965,  4.000  0.676, 1
 0.087,  0.310,  1.361,  1.002,  1.624,  0.982,  4.000  0.762, 1
 0.087,  0.334,  1.824,  1.028,  1.594,  1.045,  4.000  1.107, 1
 0.082,  0.405,  1.200,  1.225,  1.154,  1.041,  3.000  0.891, 1
 0.087,  0.299,  1.069,  1.002,  2.700,  1.001,  4.000  1.114, 1
 0.087,  0.306,  1.652,  1.001,  1.059,  1.050,  4.000  1.125, 1
 0.097,  0.427,  1.250,  1.036,  1.892,  1.070,  4.000  0.994, 1
 0.076,  0.475,  1.161,  1.061,  1.251,  1.086,  1.000  3.468, 1
 0.084,  0.361,  0.998,  1.069,  1.040,  1.086,  4.000  1.231, 1
 0.091,  0.412,  0.967,  1.066,  1.728,  1.093,  4.000  1.214, 1
 0.098,  0.278,  1.600,  1.001,  1.477,  1.025,  4.000  0.808, 1
 0.092,  0.296,  0.989,  1.042,  1.268,  0.987,  4.000  1.182, 1
 0.091,  0.431,  1.300,  1.007,  1.702,  1.173,  4.000  1.234, 1
 0.079,  0.375,  1.715,  1.013,  1.270,  1.053,  4.000  0.679, 1
 0.096,  0.242,  1.199,  1.016,  1.763,  0.951,  7.000  0.782, 1
 0.089,  0.357,  0.856,  1.023,  1.395,  1.116,  5.000  1.764, 1
 0.095,  0.367,  0.833,  1.063,  1.679,  1.063,  1.000  1.613, 1
 0.092,  0.365,  1.360,  1.012,  2.027,  1.016,  4.000  0.752, 1
 0.100,  0.405,  1.101,  1.088,  1.493,  1.107,  5.000  0.844, 1
 0.087,  0.277,  1.020,  1.002,  1.310,  1.012,  4.000  1.329, 1
 0.082,  0.305,  0.847,  1.031,  1.269,  0.966,  4.000  1.470, 1
 0.089,  0.384,  1.707,  1.068,  0.951,  1.049,  3.000  1.133, 1
 0.089,  0.344,  1.273,  1.080,  1.206,  1.097,  4.000  0.890, 1
 0.091,  0.221,  0.732,  1.000,  2.366,  0.929,  5.000  1.026, 1
 0.081,  0.263,  1.217,  1.014,  1.750,  0.984,  4.000  0.883, 1
 0.094,  0.296,  0.721,  1.006,  5.261,  1.078,  3.000  0.980, 1
 0.091,  0.260,  1.161,  1.003,  1.438,  0.922,  4.000  1.545, 1
 0.110,  0.327,  1.400,  1.008,  2.473,  1.005,  4.000  1.166, 1
 0.081,  0.302,  1.326,  1.039,  1.555,  1.122,  1.000  0.662, 1
 0.091,  0.362,  0.758,  1.002,  3.208,  0.996,  3.000  0.804, 1
 0.086,  0.407,  1.974,  1.017,  1.106,  1.083,  4.000  0.498, 1
 0.082,  0.360,  0.846,  1.063,  1.269,  0.969,  5.000  1.383, 1
 0.086,  0.417,  1.092,  1.031,  0.954,  1.038,  4.000  1.104, 1
 0.083,  0.313,  1.842,  1.027,  1.248,  1.135,  4.000  0.923, 1
 0.102,  0.378,  1.920,  1.020,  2.003,  1.131,  4.000  1.100, 1
 0.089,  0.237,  1.043,  1.000,  2.494,  1.064,  4.000  2.144, 1
 0.089,  0.232,  0.919,  1.000,  4.798,  0.919,  3.000  0.793, 1
 0.072,  0.436,  1.759,  1.125,  0.825,  1.083,  4.000  0.933, 1
 0.086,  0.326,  1.090,  1.005,  1.035,  0.983,  4.000  1.015, 1
 0.076,  0.418,  0.974,  1.009,  0.995,  1.043,  4.000  1.096, 1
 0.085,  0.456,  0.845,  1.032,  1.765,  1.093,  3.000  0.935, 1
 0.092,  0.307,  1.679,  1.003,  1.597,  1.004,  4.000  1.460, 1
 0.090,  0.253,  1.407,  1.003,  2.028,  0.939,  4.000  1.416, 1
 0.099,  0.352,  1.290,  1.062,  1.349,  1.150,  4.000  1.164, 1
 0.089,  0.286,  1.105,  1.000,  1.734,  0.932,  4.000  0.968, 1
 0.083,  0.406,  0.998,  1.006,  2.549,  1.061,  4.000  0.873, 1
 0.074,  0.372,  1.245,  1.009,  1.057,  1.102,  4.000  0.873, 1
